key,version_id,last_modified,md_exists,status_completed,tox_data_exists,core_required,core_status,core_error,core_duration_seconds,document_version_id,tox_required,tox_status,tox_error,tox_duration_seconds,tox_source_document_id,tox_study_id
filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.1 Pharmacology/4.2.1.1 Primary Pharmacodynamics/Evaluation of LPA concentrations in a model of STZ-induced diabetes in rats and preliminary efficacy with an anti-LPA antibody.pdf,C4GCDKcTfsNucMWMOfX8Wci4uVVKHD3G,2025-11-19T02:57:21+00:00,False,False,False,True,failed,"InternalError: (psycopg2.errors.InFailedSqlTransaction) current transaction is aborted, commands ignored until end of transaction block

[SQL: 
                INSERT INTO document_ingestion_status (
                    s3_bucket, s3_key, s3_version_id,
                    content_hash, status, document_version_id, error_message
                )
                VALUES (%(bucket)s, %(key)s, %(version_id)s, %(hash)s, %(status)s, %(dvid)s, %(err)s)
                ON CONFLICT (s3_bucket, s3_key, content_hash)
                DO UPDATE SET
                    status = EXCLUDED.status,
                    document_version_id = COALESCE(EXCLUDED.document_version_id, document_ingestion_status.document_version_id),
                    error_message = EXCLUDED.error_message,
                    updated_at = now()
                RETURNING id, status, document_version_id
                ]
[parameters: {'bucket': 'doc-repository-dev', 'key': 'filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.1 Pharmacology/4.2.1.1 Primary Pharmacodynamics/Evaluation of LPA concentrations in a model of STZ-induced diabetes in rats and preliminary efficacy with an anti-LPA antibody.pdf', 'version_id': 'C4GCDKcTfsNucMWMOfX8Wci4uVVKHD3G', 'hash': 'abe9464884ff3fda68e0298bb68173cfc0c49ef3f50a94678956988f9940d76a', 'status': 'failed', 'dvid': None, 'err': 'IntegrityError: (psycopg2.errors.NotNullViolation) null value in column ""content"" of relation ""documents"" violates not-null constraint\nDETAIL:  Fail ... (523 characters truncated) ... STZ-induced diabetes in rats and preliminary efficacy with an anti-LPA antibody.pdf\'}]\n(Background on this error at: https://sqlalche.me/e/20/gkpj)'}]
(Background on this error at: https://sqlalche.me/e/20/2j85)",1.048,,True,failed,ResourceClosedError: This result object does not return rows. It has been closed automatically.,0.729,,
filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.1 Pharmacology/4.2.1.1 Primary Pharmacodynamics/Evaluation of Selected Test Substances for Analgesic Activity Using the Spinal Nerve Ligation (Chung) Model of Neuropathic Pain in the Rat (I.V. Administration).pdf,eD7UBDYJ.naxqlEvqXWfWp6ROXAXMxAo,2025-11-19T02:57:41+00:00,False,False,False,True,failed,"InternalError: (psycopg2.errors.InFailedSqlTransaction) current transaction is aborted, commands ignored until end of transaction block

[SQL: 
                INSERT INTO document_ingestion_status (
                    s3_bucket, s3_key, s3_version_id,
                    content_hash, status, document_version_id, error_message
                )
                VALUES (%(bucket)s, %(key)s, %(version_id)s, %(hash)s, %(status)s, %(dvid)s, %(err)s)
                ON CONFLICT (s3_bucket, s3_key, content_hash)
                DO UPDATE SET
                    status = EXCLUDED.status,
                    document_version_id = COALESCE(EXCLUDED.document_version_id, document_ingestion_status.document_version_id),
                    error_message = EXCLUDED.error_message,
                    updated_at = now()
                RETURNING id, status, document_version_id
                ]
[parameters: {'bucket': 'doc-repository-dev', 'key': 'filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.1 Pharmacology/4.2.1.1 Primary Pharmacodynamics/Evaluation of Selected Test Substances for Analgesic Activity Using the Spinal Nerve Ligation (Chung) Model of Neuropathic Pain in the Rat (I.V. Administration).pdf', 'version_id': 'eD7UBDYJ.naxqlEvqXWfWp6ROXAXMxAo', 'hash': 'a9dc351d439f1327404f81db4eb1df78ee211cf438a3536055d064f06306ce38', 'status': 'failed', 'dvid': None, 'err': 'IntegrityError: (psycopg2.errors.NotNullViolation) null value in column ""content"" of relation ""documents"" violates not-null constraint\nDETAIL:  Fail ... (557 characters truncated) ... rve Ligation (Chung) Model of Neuropathic Pain in the Rat (I.V. Administration).pdf\'}]\n(Background on this error at: https://sqlalche.me/e/20/gkpj)'}]
(Background on this error at: https://sqlalche.me/e/20/2j85)",0.991,,True,failed,ResourceClosedError: This result object does not return rows. It has been closed automatically.,0.761,,
filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.1 Pharmacology/4.2.1.1 Primary Pharmacodynamics/Pharmacological Assessment of anti-S1P and anti-LPA antibodies in Paclitaxel-induced Neuropathic Pain.pdf,84AVgsXtIveA.nfQngpFKCTDMlzVqa16,2025-11-19T02:57:40+00:00,False,False,False,True,failed,"InternalError: (psycopg2.errors.InFailedSqlTransaction) current transaction is aborted, commands ignored until end of transaction block

[SQL: 
                INSERT INTO document_ingestion_status (
                    s3_bucket, s3_key, s3_version_id,
                    content_hash, status, document_version_id, error_message
                )
                VALUES (%(bucket)s, %(key)s, %(version_id)s, %(hash)s, %(status)s, %(dvid)s, %(err)s)
                ON CONFLICT (s3_bucket, s3_key, content_hash)
                DO UPDATE SET
                    status = EXCLUDED.status,
                    document_version_id = COALESCE(EXCLUDED.document_version_id, document_ingestion_status.document_version_id),
                    error_message = EXCLUDED.error_message,
                    updated_at = now()
                RETURNING id, status, document_version_id
                ]
[parameters: {'bucket': 'doc-repository-dev', 'key': 'filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.1 Pharmacology/4.2.1.1 Primary Pharmacodynamics/Pharmacological Assessment of anti-S1P and anti-LPA antibodies in Paclitaxel-induced Neuropathic Pain.pdf', 'version_id': '84AVgsXtIveA.nfQngpFKCTDMlzVqa16', 'hash': '42038e681463332270dbb776f4bcfc1dfec855d44bcee603519fa7e3cd0d0f47', 'status': 'failed', 'dvid': None, 'err': 'IntegrityError: (psycopg2.errors.NotNullViolation) null value in column ""content"" of relation ""documents"" violates not-null constraint\nDETAIL:  Fail ... (498 characters truncated) ... ment of anti-S1P and anti-LPA antibodies in Paclitaxel-induced Neuropathic Pain.pdf\'}]\n(Background on this error at: https://sqlalche.me/e/20/gkpj)'}]
(Background on this error at: https://sqlalche.me/e/20/2j85)",0.955,,True,failed,ResourceClosedError: This result object does not return rows. It has been closed automatically.,0.368,,
filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.1 Pharmacology/4.2.1.1 Primary Pharmacodynamics/xml files/lt3114-pha-003-r/Efficacy of murine anti-LPA Ab in the ZDF rat model of type 2 diabetes.pdf,XUBGBFhSdjWo9vAjaT49utMzwLt6MoMh,2025-11-19T02:57:10+00:00,False,False,False,True,failed,"InternalError: (psycopg2.errors.InFailedSqlTransaction) current transaction is aborted, commands ignored until end of transaction block

[SQL: 
                INSERT INTO document_ingestion_status (
                    s3_bucket, s3_key, s3_version_id,
                    content_hash, status, document_version_id, error_message
                )
                VALUES (%(bucket)s, %(key)s, %(version_id)s, %(hash)s, %(status)s, %(dvid)s, %(err)s)
                ON CONFLICT (s3_bucket, s3_key, content_hash)
                DO UPDATE SET
                    status = EXCLUDED.status,
                    document_version_id = COALESCE(EXCLUDED.document_version_id, document_ingestion_status.document_version_id),
                    error_message = EXCLUDED.error_message,
                    updated_at = now()
                RETURNING id, status, document_version_id
                ]
[parameters: {'bucket': 'doc-repository-dev', 'key': 'filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.1 Pharmacology/4.2.1.1 Primary Pharmacodynamics/xml files/lt3114-pha-003-r/Efficacy of murine anti-LPA Ab in the ZDF rat model of type 2 diabetes.pdf', 'version_id': 'XUBGBFhSdjWo9vAjaT49utMzwLt6MoMh', 'hash': 'ed5699389a25ffbc80b2936519bf3fefd7517f160b938d9fb30001c887947aa8', 'status': 'failed', 'dvid': None, 'err': 'IntegrityError: (psycopg2.errors.NotNullViolation) null value in column ""content"" of relation ""documents"" violates not-null constraint\nDETAIL:  Fail ... (467 characters truncated) ... tle\': \'Efficacy of murine anti-LPA Ab in the ZDF rat model of type 2 diabetes.pdf\'}]\n(Background on this error at: https://sqlalche.me/e/20/gkpj)'}]
(Background on this error at: https://sqlalche.me/e/20/2j85)",0.726,,True,failed,ResourceClosedError: This result object does not return rows. It has been closed automatically.,0.402,,
filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.1 Pharmacology/4.2.1.1 Primary Pharmacodynamics/xml files/lt3114-pha-005-r/Efficacy of B3 antibody in a mouse model of Collagen Antibody Induced Arthritis (CAIA). Wash-out study.pdf,9svGCnmDhsLn3lfOIjyKcyEsXFTGFaHw,2025-11-19T02:57:08+00:00,False,False,False,True,failed,"InternalError: (psycopg2.errors.InFailedSqlTransaction) current transaction is aborted, commands ignored until end of transaction block

[SQL: 
                INSERT INTO document_ingestion_status (
                    s3_bucket, s3_key, s3_version_id,
                    content_hash, status, document_version_id, error_message
                )
                VALUES (%(bucket)s, %(key)s, %(version_id)s, %(hash)s, %(status)s, %(dvid)s, %(err)s)
                ON CONFLICT (s3_bucket, s3_key, content_hash)
                DO UPDATE SET
                    status = EXCLUDED.status,
                    document_version_id = COALESCE(EXCLUDED.document_version_id, document_ingestion_status.document_version_id),
                    error_message = EXCLUDED.error_message,
                    updated_at = now()
                RETURNING id, status, document_version_id
                ]
[parameters: {'bucket': 'doc-repository-dev', 'key': 'filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.1 Pharmacology/4.2.1.1 Primary Pharmacodynamics/xml files/lt3114-pha-005-r/Efficacy of B3 antibody in a mouse model of Collagen Antibody Induced Arthritis (CAIA). Wash-out study.pdf', 'version_id': '9svGCnmDhsLn3lfOIjyKcyEsXFTGFaHw', 'hash': '8ef8bce8e5cd66fcb6c76085ff3dd39c646e97447640e76a637a7e0674199916', 'status': 'failed', 'dvid': None, 'err': 'IntegrityError: (psycopg2.errors.NotNullViolation) null value in column ""content"" of relation ""documents"" violates not-null constraint\nDETAIL:  Fail ... (499 characters truncated) ...  in a mouse model of Collagen Antibody Induced Arthritis (CAIA). Wash-out study.pdf\'}]\n(Background on this error at: https://sqlalche.me/e/20/gkpj)'}]
(Background on this error at: https://sqlalche.me/e/20/2j85)",0.735,,True,failed,ResourceClosedError: This result object does not return rows. It has been closed automatically.,0.55,,
filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.1 Pharmacology/4.2.1.3 Safety Pharmacology/A Study to Assess Wound Healing in C57 BL_6  Mice.pdf,hdSjFbU33lSwMPZ9fNVnt9weScWtfAri,2025-11-19T02:57:36+00:00,False,False,False,True,failed,"InternalError: (psycopg2.errors.InFailedSqlTransaction) current transaction is aborted, commands ignored until end of transaction block

[SQL: 
                INSERT INTO document_ingestion_status (
                    s3_bucket, s3_key, s3_version_id,
                    content_hash, status, document_version_id, error_message
                )
                VALUES (%(bucket)s, %(key)s, %(version_id)s, %(hash)s, %(status)s, %(dvid)s, %(err)s)
                ON CONFLICT (s3_bucket, s3_key, content_hash)
                DO UPDATE SET
                    status = EXCLUDED.status,
                    document_version_id = COALESCE(EXCLUDED.document_version_id, document_ingestion_status.document_version_id),
                    error_message = EXCLUDED.error_message,
                    updated_at = now()
                RETURNING id, status, document_version_id
                ]
[parameters: {'bucket': 'doc-repository-dev', 'key': 'filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.1 Pharmacology/4.2.1.3 Safety Pharmacology/A Study to Assess Wound Healing in C57 BL_6  Mice.pdf', 'version_id': 'hdSjFbU33lSwMPZ9fNVnt9weScWtfAri', 'hash': '8db0afc5345a9d974c434807b0206419f4ce830515a66fa5c68f4a3ec05f3e64', 'status': 'failed', 'dvid': None, 'err': 'IntegrityError: (psycopg2.errors.NotNullViolation) null value in column ""content"" of relation ""documents"" violates not-null constraint\nDETAIL:  Fail ... (432 characters truncated) ... -9a9955b09f70\', \'title\': \'A Study to Assess Wound Healing in C57 BL_6  Mice.pdf\'}]\n(Background on this error at: https://sqlalche.me/e/20/gkpj)'}]
(Background on this error at: https://sqlalche.me/e/20/2j85)",1.223,,True,failed,ResourceClosedError: This result object does not return rows. It has been closed automatically.,0.474,,
filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.1 Pharmacology/4.2.1.3 Safety Pharmacology/A single slow bolus injection study of LT3114 in cynomolgus monkeys.pdf,4Vxjp6SgAGChOApcGQnm46nUacu8nwEU,2025-11-19T02:57:38+00:00,False,False,False,True,failed,"InternalError: (psycopg2.errors.InFailedSqlTransaction) current transaction is aborted, commands ignored until end of transaction block

[SQL: 
                INSERT INTO document_ingestion_status (
                    s3_bucket, s3_key, s3_version_id,
                    content_hash, status, document_version_id, error_message
                )
                VALUES (%(bucket)s, %(key)s, %(version_id)s, %(hash)s, %(status)s, %(dvid)s, %(err)s)
                ON CONFLICT (s3_bucket, s3_key, content_hash)
                DO UPDATE SET
                    status = EXCLUDED.status,
                    document_version_id = COALESCE(EXCLUDED.document_version_id, document_ingestion_status.document_version_id),
                    error_message = EXCLUDED.error_message,
                    updated_at = now()
                RETURNING id, status, document_version_id
                ]
[parameters: {'bucket': 'doc-repository-dev', 'key': 'filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.1 Pharmacology/4.2.1.3 Safety Pharmacology/A single slow bolus injection study of LT3114 in cynomolgus monkeys.pdf', 'version_id': '4Vxjp6SgAGChOApcGQnm46nUacu8nwEU', 'hash': '59d3bff075694db8ae252319b83d5af3ca170ccef6b893d8a1f61ee5aa153291', 'status': 'failed', 'dvid': None, 'err': 'IntegrityError: (psycopg2.errors.NotNullViolation) null value in column ""content"" of relation ""documents"" violates not-null constraint\nDETAIL:  Fail ... (464 characters truncated) ... 'title\': \'A single slow bolus injection study of LT3114 in cynomolgus monkeys.pdf\'}]\n(Background on this error at: https://sqlalche.me/e/20/gkpj)'}]
(Background on this error at: https://sqlalche.me/e/20/2j85)",4.901,,True,failed,ResourceClosedError: This result object does not return rows. It has been closed automatically.,4.786,,
filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.1 Pharmacology/4.2.1.3 Safety Pharmacology/Full Human Tissue Cross-Reactivity Study of LT3114.pdf,xU2uHH.Jz58iVbpfBhELu8czRbKq7RH2,2025-11-19T02:57:39+00:00,False,False,False,True,failed,"InternalError: (psycopg2.errors.InFailedSqlTransaction) current transaction is aborted, commands ignored until end of transaction block

[SQL: 
                INSERT INTO document_ingestion_status (
                    s3_bucket, s3_key, s3_version_id,
                    content_hash, status, document_version_id, error_message
                )
                VALUES (%(bucket)s, %(key)s, %(version_id)s, %(hash)s, %(status)s, %(dvid)s, %(err)s)
                ON CONFLICT (s3_bucket, s3_key, content_hash)
                DO UPDATE SET
                    status = EXCLUDED.status,
                    document_version_id = COALESCE(EXCLUDED.document_version_id, document_ingestion_status.document_version_id),
                    error_message = EXCLUDED.error_message,
                    updated_at = now()
                RETURNING id, status, document_version_id
                ]
[parameters: {'bucket': 'doc-repository-dev', 'key': 'filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.1 Pharmacology/4.2.1.3 Safety Pharmacology/Full Human Tissue Cross-Reactivity Study of LT3114.pdf', 'version_id': 'xU2uHH.Jz58iVbpfBhELu8czRbKq7RH2', 'hash': '6d786cf0d5b5aff2f3c253ae7c0bde4e2cdc62a77c3a36200872399bcf3d4c8c', 'status': 'failed', 'dvid': None, 'err': 'IntegrityError: (psycopg2.errors.NotNullViolation) null value in column ""content"" of relation ""documents"" violates not-null constraint\nDETAIL:  Fail ... (434 characters truncated) ... 9a9955b09f70\', \'title\': \'Full Human Tissue Cross-Reactivity Study of LT3114.pdf\'}]\n(Background on this error at: https://sqlalche.me/e/20/gkpj)'}]
(Background on this error at: https://sqlalche.me/e/20/2j85)",3.772,,True,failed,ResourceClosedError: This result object does not return rows. It has been closed automatically.,3.568,,
filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.1 Pharmacology/4.2.1.3 Safety Pharmacology/Neuropharmacological Profile (NPP) of LT3114 in Rats (GLP).pdf,NMRFKWFU4GlZQK5yglyZxE1byaePyHFT,2025-11-19T02:57:40+00:00,False,False,False,True,failed,"InternalError: (psycopg2.errors.InFailedSqlTransaction) current transaction is aborted, commands ignored until end of transaction block

[SQL: 
                INSERT INTO document_ingestion_status (
                    s3_bucket, s3_key, s3_version_id,
                    content_hash, status, document_version_id, error_message
                )
                VALUES (%(bucket)s, %(key)s, %(version_id)s, %(hash)s, %(status)s, %(dvid)s, %(err)s)
                ON CONFLICT (s3_bucket, s3_key, content_hash)
                DO UPDATE SET
                    status = EXCLUDED.status,
                    document_version_id = COALESCE(EXCLUDED.document_version_id, document_ingestion_status.document_version_id),
                    error_message = EXCLUDED.error_message,
                    updated_at = now()
                RETURNING id, status, document_version_id
                ]
[parameters: {'bucket': 'doc-repository-dev', 'key': 'filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.1 Pharmacology/4.2.1.3 Safety Pharmacology/Neuropharmacological Profile (NPP) of LT3114 in Rats (GLP).pdf', 'version_id': 'NMRFKWFU4GlZQK5yglyZxE1byaePyHFT', 'hash': '2611d4da16a8e4b0454bb714abdfcb2c456ae846212219b98acd329627c326cf', 'status': 'failed', 'dvid': None, 'err': 'IntegrityError: (psycopg2.errors.NotNullViolation) null value in column ""content"" of relation ""documents"" violates not-null constraint\nDETAIL:  Fail ... (450 characters truncated) ... 9f70\', \'title\': \'Neuropharmacological Profile (NPP) of LT3114 in Rats (GLP).pdf\'}]\n(Background on this error at: https://sqlalche.me/e/20/gkpj)'}]
(Background on this error at: https://sqlalche.me/e/20/2j85)",1.54,,True,failed,ResourceClosedError: This result object does not return rows. It has been closed automatically.,0.682,,
filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.1 Pharmacology/4.2.1.3 Safety Pharmacology/Pulmonary Assessment of LT3114 in the Conscious Rat (GLP).pdf,UjErduKsMTZJTUVg2EKrZeENNcKhSnaI,2025-11-19T02:57:36+00:00,False,False,False,True,failed,"InternalError: (psycopg2.errors.InFailedSqlTransaction) current transaction is aborted, commands ignored until end of transaction block

[SQL: 
                INSERT INTO document_ingestion_status (
                    s3_bucket, s3_key, s3_version_id,
                    content_hash, status, document_version_id, error_message
                )
                VALUES (%(bucket)s, %(key)s, %(version_id)s, %(hash)s, %(status)s, %(dvid)s, %(err)s)
                ON CONFLICT (s3_bucket, s3_key, content_hash)
                DO UPDATE SET
                    status = EXCLUDED.status,
                    document_version_id = COALESCE(EXCLUDED.document_version_id, document_ingestion_status.document_version_id),
                    error_message = EXCLUDED.error_message,
                    updated_at = now()
                RETURNING id, status, document_version_id
                ]
[parameters: {'bucket': 'doc-repository-dev', 'key': 'filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.1 Pharmacology/4.2.1.3 Safety Pharmacology/Pulmonary Assessment of LT3114 in the Conscious Rat (GLP).pdf', 'version_id': 'UjErduKsMTZJTUVg2EKrZeENNcKhSnaI', 'hash': 'a32e284850ed3b41e7257568f26b86aeb2c4880813f33b51fb5d946db33c93ca', 'status': 'failed', 'dvid': None, 'err': 'IntegrityError: (psycopg2.errors.NotNullViolation) null value in column ""content"" of relation ""documents"" violates not-null constraint\nDETAIL:  Fail ... (448 characters truncated) ... 09f70\', \'title\': \'Pulmonary Assessment of LT3114 in the Conscious Rat (GLP).pdf\'}]\n(Background on this error at: https://sqlalche.me/e/20/gkpj)'}]
(Background on this error at: https://sqlalche.me/e/20/2j85)",1.458,,True,failed,ResourceClosedError: This result object does not return rows. It has been closed automatically.,1.747,,
filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.2 Pharmacokinetics/4.2.2.1 Analytical Methods and Validation Reports/Determination of LT3114 in Monkey K2EDTA Plasma By ELISA.pdf,Pz02SPv1LfI2L1a2h1awHn.MsioHhFa4,2025-11-19T02:57:31+00:00,False,False,False,True,failed,"InternalError: (psycopg2.errors.InFailedSqlTransaction) current transaction is aborted, commands ignored until end of transaction block

[SQL: 
                INSERT INTO document_ingestion_status (
                    s3_bucket, s3_key, s3_version_id,
                    content_hash, status, document_version_id, error_message
                )
                VALUES (%(bucket)s, %(key)s, %(version_id)s, %(hash)s, %(status)s, %(dvid)s, %(err)s)
                ON CONFLICT (s3_bucket, s3_key, content_hash)
                DO UPDATE SET
                    status = EXCLUDED.status,
                    document_version_id = COALESCE(EXCLUDED.document_version_id, document_ingestion_status.document_version_id),
                    error_message = EXCLUDED.error_message,
                    updated_at = now()
                RETURNING id, status, document_version_id
                ]
[parameters: {'bucket': 'doc-repository-dev', 'key': 'filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.2 Pharmacokinetics/4.2.2.1 Analytical Methods and Validation Reports/Determination of LT3114 in Monkey K2EDTA Plasma By ELISA.pdf', 'version_id': 'Pz02SPv1LfI2L1a2h1awHn.MsioHhFa4', 'hash': '22ea1866091002444bcccddb58e2981f2e2734f11c9bc99bc98a2377f54dfcba', 'status': 'failed', 'dvid': None, 'err': 'IntegrityError: (psycopg2.errors.NotNullViolation) null value in column ""content"" of relation ""documents"" violates not-null constraint\nDETAIL:  Fail ... (446 characters truncated) ... b09f70\', \'title\': \'Determination of LT3114 in Monkey K2EDTA Plasma By ELISA.pdf\'}]\n(Background on this error at: https://sqlalche.me/e/20/gkpj)'}]
(Background on this error at: https://sqlalche.me/e/20/2j85)",1.283,,True,failed,ResourceClosedError: This result object does not return rows. It has been closed automatically.,0.481,,
filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.2 Pharmacokinetics/4.2.2.1 Analytical Methods and Validation Reports/Determination of LT3114 in Rat K2EDTA Plasma By ELISA.pdf,p9624Zcmq36Vha.LYYJHCUK7aOZ1Rjh1,2025-11-19T02:57:32+00:00,False,False,False,True,failed,"InternalError: (psycopg2.errors.InFailedSqlTransaction) current transaction is aborted, commands ignored until end of transaction block

[SQL: 
                INSERT INTO document_ingestion_status (
                    s3_bucket, s3_key, s3_version_id,
                    content_hash, status, document_version_id, error_message
                )
                VALUES (%(bucket)s, %(key)s, %(version_id)s, %(hash)s, %(status)s, %(dvid)s, %(err)s)
                ON CONFLICT (s3_bucket, s3_key, content_hash)
                DO UPDATE SET
                    status = EXCLUDED.status,
                    document_version_id = COALESCE(EXCLUDED.document_version_id, document_ingestion_status.document_version_id),
                    error_message = EXCLUDED.error_message,
                    updated_at = now()
                RETURNING id, status, document_version_id
                ]
[parameters: {'bucket': 'doc-repository-dev', 'key': 'filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.2 Pharmacokinetics/4.2.2.1 Analytical Methods and Validation Reports/Determination of LT3114 in Rat K2EDTA Plasma By ELISA.pdf', 'version_id': 'p9624Zcmq36Vha.LYYJHCUK7aOZ1Rjh1', 'hash': 'dc9c896ab8e58c4596aa0272177784721f100a32e269922d37f9c0be2d5af2e5', 'status': 'failed', 'dvid': None, 'err': 'IntegrityError: (psycopg2.errors.NotNullViolation) null value in column ""content"" of relation ""documents"" violates not-null constraint\nDETAIL:  Fail ... (440 characters truncated) ... 955b09f70\', \'title\': \'Determination of LT3114 in Rat K2EDTA Plasma By ELISA.pdf\'}]\n(Background on this error at: https://sqlalche.me/e/20/gkpj)'}]
(Background on this error at: https://sqlalche.me/e/20/2j85)",1.153,,True,failed,ResourceClosedError: This result object does not return rows. It has been closed automatically.,0.445,,
filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.2 Pharmacokinetics/4.2.2.1 Analytical Methods and Validation Reports/The Validation of an ECL Assay for the Detection of Anti-Drug Antibodies (ADA) Directed Against LT3114 in Monkey Serum.pdf,jJRTEs4mTL0USfrpbiakAAqcG.PzAKMK,2025-11-19T02:57:32+00:00,False,False,False,True,failed,"InternalError: (psycopg2.errors.InFailedSqlTransaction) current transaction is aborted, commands ignored until end of transaction block

[SQL: 
                INSERT INTO document_ingestion_status (
                    s3_bucket, s3_key, s3_version_id,
                    content_hash, status, document_version_id, error_message
                )
                VALUES (%(bucket)s, %(key)s, %(version_id)s, %(hash)s, %(status)s, %(dvid)s, %(err)s)
                ON CONFLICT (s3_bucket, s3_key, content_hash)
                DO UPDATE SET
                    status = EXCLUDED.status,
                    document_version_id = COALESCE(EXCLUDED.document_version_id, document_ingestion_status.document_version_id),
                    error_message = EXCLUDED.error_message,
                    updated_at = now()
                RETURNING id, status, document_version_id
                ]
[parameters: {'bucket': 'doc-repository-dev', 'key': 'filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.2 Pharmacokinetics/4.2.2.1 Analytical Methods and Validation Reports/The Validation of an ECL Assay for the Detection of Anti-Drug Antibodies (ADA) Directed Against LT3114 in Monkey Serum.pdf', 'version_id': 'jJRTEs4mTL0USfrpbiakAAqcG.PzAKMK', 'hash': 'e49b25958498e75f2bfd4931cee98a48bf3823033136995f4d948c33b0ce6831', 'status': 'failed', 'dvid': None, 'err': 'IntegrityError: (psycopg2.errors.NotNullViolation) null value in column ""content"" of relation ""documents"" violates not-null constraint\nDETAIL:  Fail ... (514 characters truncated) ... Detection of Anti-Drug Antibodies (ADA) Directed Against LT3114 in Monkey Serum.pdf\'}]\n(Background on this error at: https://sqlalche.me/e/20/gkpj)'}]
(Background on this error at: https://sqlalche.me/e/20/2j85)",1.415,,True,failed,ResourceClosedError: This result object does not return rows. It has been closed automatically.,1.37,,
filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.2 Pharmacokinetics/4.2.2.1 Analytical Methods and Validation Reports/The Validation of an ECL Assay for the Detection of Anti-Drug Antibodies (ADA) Directed Against LT3114 in Rat Serum.pdf,BEbntSQGCcDTPO1Tc__vu4BALtHjVW.m,2025-11-19T02:57:33+00:00,False,False,False,True,failed,"InternalError: (psycopg2.errors.InFailedSqlTransaction) current transaction is aborted, commands ignored until end of transaction block

[SQL: 
                INSERT INTO document_ingestion_status (
                    s3_bucket, s3_key, s3_version_id,
                    content_hash, status, document_version_id, error_message
                )
                VALUES (%(bucket)s, %(key)s, %(version_id)s, %(hash)s, %(status)s, %(dvid)s, %(err)s)
                ON CONFLICT (s3_bucket, s3_key, content_hash)
                DO UPDATE SET
                    status = EXCLUDED.status,
                    document_version_id = COALESCE(EXCLUDED.document_version_id, document_ingestion_status.document_version_id),
                    error_message = EXCLUDED.error_message,
                    updated_at = now()
                RETURNING id, status, document_version_id
                ]
[parameters: {'bucket': 'doc-repository-dev', 'key': 'filynai.com/Lpathomab/Module 4 Nonclinical Study Reports/4.2 Study Reports/4.2.2 Pharmacokinetics/4.2.2.1 Analytical Methods and Validation Reports/The Validation of an ECL Assay for the Detection of Anti-Drug Antibodies (ADA) Directed Against LT3114 in Rat Serum.pdf', 'version_id': 'BEbntSQGCcDTPO1Tc__vu4BALtHjVW.m', 'hash': 'da5b8ac5a668d56ae94bdee15d8c05d0eb52cbc3a178dcb909cb7a9e494177c5', 'status': 'failed', 'dvid': None, 'err': 'IntegrityError: (psycopg2.errors.NotNullViolation) null value in column ""content"" of relation ""documents"" violates not-null constraint\nDETAIL:  Fail ... (512 characters truncated) ... he Detection of Anti-Drug Antibodies (ADA) Directed Against LT3114 in Rat Serum.pdf\'}]\n(Background on this error at: https://sqlalche.me/e/20/gkpj)'}]
(Background on this error at: https://sqlalche.me/e/20/2j85)",1.897,,True,failed,ResourceClosedError: This result object does not return rows. It has been closed automatically.,0.789,,
